Mixture,Malignant,Endothelial cells,CAF,T cells CD8,NK cells,Macrophages,T cells CD4,B cells,P-value,Correlation,RMSE
TCGA-GN-A4U5-01A-11R-A32P-07,0.760759974238286,0.00450083112302617,0.0605074074299086,0.065991845491775,0,0.081486576419471,0,0.0267533652975329,0,0.702199905973082,0.789368562382755
TCGA-GN-A4U7-06A-21R-A32P-07,0.972600623441857,0.000119444578539919,0.0194608989904439,0,0,0.00266965924572644,0.000614445714313598,0.00453492802911876,0,0.590326801318163,0.839260843044735
TCGA-GN-A4U8-11A-11R-A32P-07,0.475975178224857,0.0205010846875139,0.0200781547727559,0.0266586496914359,0,0.16619892061203,0.0555862102023876,0.23500180180902,0,0.809584429023944,0.624593564337309
TCGA-GN-A4U8-06A-11R-A32P-07,0.711832780900402,0.00850930886082703,0.0360253371778386,0.0364850038469199,0,0.147379721323141,0,0.0597678478908709,0,0.695424100597133,0.758374263851696
TCGA-GN-A4U9-06A-11R-A32P-07,0.190356963981431,0,0.568207833902077,0.00608035727790091,0,0.132773848555244,0,0.102580996283347,0,0.326390207127669,0.977328263284129
TCGA-GN-A8LK-06A-11R-A37K-07,0.971727320049373,1.5843889430635e-06,0.0264150276974186,0,0,0.0018018921860839,0,5.41756781815496e-05,0,0.35203892949118,0.936962781296204
TCGA-GN-A8LL-06A-21R-A37K-07,0.954820976011747,0,0.0190590386244582,0,0,0.0166961180408633,0,0.00942386732293158,0,0.341003882391394,0.941108549049157
TCGA-GN-A8LN-01A-11R-A37K-07,0.822216842830328,0,0.136749921621401,0,0,0.0366104191774608,0,0.00442281637081058,0,0.523851672455998,0.86925535734865
TCGA-GN-A9SD-06A-11R-A40A-07,0.660886005108937,0.0364172403632555,0.101475266279065,0,0,0.0518485871826201,0.0427179779136058,0.106654923152517,0,0.613037250681876,0.832751480426764
TCGA-HR-A2OG-06A-21R-A18U-07,0.505952364593206,0,0.33487380805811,0.0150890609229948,0,0.0998356765683775,0,0.0442490898573108,0,0.520917512413045,0.858944587317145
TCGA-HR-A2OH-06A-11R-A18U-07,0.597903447395371,0.000629442499730121,0.0139004762292516,0.0961274260210675,0,0.237229003402477,0,0.0542102044521027,0,0.788404183724931,0.645773380632989
TCGA-HR-A5NC-01A-11R-A27Q-07,0.92152450208773,0.000421094695342042,0.0574042242691348,0,0,0.0206501789477928,0,0,0,0.468974023173325,0.890980851656093
TCGA-IH-A3EA-01A-11R-A20F-07,0.895763638399667,0,0.0597737861988161,0,0,0.0315355902946061,0,0.0129269851069104,0,0.414151543662072,0.912788049436189
TCGA-LH-A9QB-06A-11R-A38C-07,0.879175456307539,0.0018228642309534,0.0877214316605109,0,0,0.0110548208481377,0,0.0202254269528587,0,0.599463274940232,0.839349766492421
TCGA-OD-A75X-06A-12R-A32P-07,0.920092955454369,0,0.0380413566269704,0,0,0.0334053321039165,0,0.00846035581474439,0,0.415129146090865,0.912226765177865
TCGA-QB-A6FS-06A-11R-A311-07,0.535087066331243,0.0140338575934296,0.0816871939151743,0.0902667870928074,0,0.1616253613817,0,0.117299733685646,0,0.635779571870743,0.783012402496135
TCGA-QB-AA9O-06A-11R-A39D-07,0.800926933027795,0.000451851276490479,0.0355899490388395,0.0398202123385493,0,0.0793086392789071,0,0.0439024150394184,0,0.570504392221781,0.845430117497899
TCGA-RP-A690-06A-11R-A311-07,0.857226507729674,0.00034459535501161,0.0533376496184158,0.0018866893693388,0,0.0473760278436388,0,0.0398285300839205,0,0.262355737087462,0.970167034388984
TCGA-RP-A693-06A-13R-A311-07,0.680837123549038,0,0.0854837007230932,0.0203354279904448,0,0.17855152785044,0,0.034792219886984,0,0.3280645585961,0.957758937358401
TCGA-RP-A694-06A-11R-A311-07,0.791198099972165,0,0.0905673340892129,0.00983346319378913,0,0.0898436118341812,0,0.018557490910652,0,0.486595908193769,0.880711886370782
TCGA-RP-A695-06A-11R-A311-07,0.908639145029058,0,0.0351743452008968,0.00255978249236416,0,0.0414972011879246,0,0.0121295260897566,0,0.406997696112749,0.915354275712789
TCGA-RP-A6K9-06A-41R-A352-07,0.726762709806004,0,0.0994891826943915,0.0222285068211224,0,0.143598449314139,0,0.00792115136434323,0,0.429061517762048,0.90339455211877
TCGA-W3-A824-06A-21R-A352-07,0.79515131205865,0,0.041379160229233,0.0415105399745061,0,0.101146493004037,0,0.0208124947335733,0,0.613918926578077,0.822110063058113
TCGA-W3-A825-06A-11R-A352-07,0.278915825171627,0.00139595953882719,0.444528356258012,0.0343308352921329,0,0.197723261369058,0,0.0431057623703424,0,0.455062437522949,0.898988356405785
TCGA-W3-A828-06A-11R-A352-07,0.0243639741070981,0.0134395505823605,0.873488788511533,0.00176588799373472,0,0.0626169714368788,0,0.0243248273683953,0,0.346984707984769,0.99380571365386
TCGA-W3-AA1O-06A-11R-A38C-07,0.916933183940887,0,0.0662566262839287,0,0,0.0168101897751841,0,0,0,0.371288689470414,0.929305674287384
TCGA-W3-AA1Q-06A-11R-A38C-07,0.876774954667445,0.00148229227483176,0.0457228769559662,0,0,0.027045471990277,0,0.0489744041114803,0,0.503987811200633,0.877926134617481
TCGA-W3-AA1R-06A-11R-A39D-07,0.900647445099583,0.000656126129084436,0.007679681871694,0.0341224848047674,0,0.0334002989455982,0,0.0234939631492725,0,0.401801155541449,0.917881428596048
TCGA-W3-AA1V-06B-11R-A40A-07,0.152809869192709,0,0.640602884159092,0.0359450282392888,0,0.131022091236748,0,0.0396201271721617,0,0.481412092413369,0.882482748190548
TCGA-W3-AA1W-06A-11R-A38C-07,0.506405107917046,0.00132023568777447,0.0289729274109959,0.132140723566705,0,0.255305516967929,0.00760595920011486,0.0682495292494352,0,0.88995489622067,0.522855769592977
TCGA-W3-AA21-06A-11R-A38C-07,0.947136193515398,0.0014980365260628,0.036258870192069,0,0,0.00461826779738057,0.00354387680215928,0.00694475516693065,0,0.396604523294527,0.919619818190812
TCGA-WE-A8JZ-06A-11R-A37K-07,0.940727865715935,0.000451823092963258,0.0405387493636356,0,0,0.00818623919356245,0,0.0100953226339034,0,0.596632470931504,0.838168697952899
TCGA-WE-A8K1-06A-21R-A37K-07,0.793787153967077,0.000692969030099557,0.0359622833914322,0.0534299643501209,0,0.0722083895036934,0,0.0439192397575769,0,0.345134071121599,0.939186815078651
TCGA-WE-A8K4-01A-12R-A37K-07,0.85418063755888,0.000222779309354423,0.0041998553117643,0.0647483408343322,0,0.0473803581574035,0,0.0292680288282656,0,0.563822868907204,0.85402031366813
TCGA-WE-A8K5-06A-11R-A37K-07,0.820237297541339,0,0.135519833183304,0.00436228789275092,0,0.0332957156160615,0,0.00658486576654385,0,0.44132162902537,0.902337846914738
TCGA-WE-A8K6-06A-11R-A37K-07,0.831327068761795,8.98094507658411e-05,0.12863971622541,0,0,0.0319292433564825,0.00801416220554682,0,0,0.655555575711542,0.815074688572832
TCGA-WE-A8ZM-06A-11R-A37K-07,0.859979268784075,0.0116661116692414,0.120488558700634,0,0,0.00723953666580055,0,0.000626524180249412,0,0.527384388405478,0.868349194340799
TCGA-WE-A8ZN-06A-11R-A37K-07,0.558135201468988,0.00122723791660318,0.226330507209773,0.076183865443528,0,0.0900606575445552,0,0.0480625304165526,0,0.523075736096365,0.863647505830728
TCGA-WE-A8ZO-06A-11R-A37K-07,0.828884767135393,0,0.0307691669379326,0.0194655966677323,0,0.113772214334668,0,0.00710825492427341,0,0.613722421655293,0.818355116863082
TCGA-WE-A8ZQ-06A-41R-A37K-07,0.850488733560472,0.000671305604472084,0.128410525811134,0,0,0.0200585509024853,0.000370884121436398,0,0,0.378538422109019,0.926411156832712
TCGA-WE-A8ZR-06A-11R-A37K-07,0.930358466083397,0,0.0120388235335547,0.00049734813763196,0,0.0237882622153526,0,0.0333171000300639,0,0.465301281509154,0.892548781152184
TCGA-WE-A8ZT-06A-11R-A37K-07,0.9631901385404,0.00103074258850589,0.0139945602135174,0,0,0.0082694228536611,0.00911532848830291,0.00439980731561321,0,0.24967364999137,0.975536056471013
TCGA-WE-A8ZX-06A-11R-A37K-07,0.720175501206285,0.00090730267270178,0.0904883555078026,0.0380041969450072,0,0.0944825318306603,0,0.0559421118375431,0,0.570042274232337,0.842401683383041
TCGA-WE-A8ZY-06A-11R-A37K-07,0.945418746493501,0,0.0345589026410142,0,0,0.0147260828692446,0,0.00529626799624026,0,0.436972972444267,0.903621422184067
TCGA-WE-AA9Y-06A-12R-A38C-07,0.498800258003152,0.0130063424902872,0.336011094436962,0.013975829875879,0,0.0359190703768444,0,0.102287404816875,0,0.365040201132259,0.931136348988582
TCGA-WE-AAA0-06A-11R-A38C-07,0.864373488364282,0.0155389976717101,0.0525373486953163,0,0,0.0164161284808361,0.0138508620499385,0.0372831747379172,0,0.452924767368611,0.89927335278605
TCGA-WE-AAA3-06A-11R-A38C-07,0.727128980854791,0.000184096281994455,0.115823412473753,0.0236839427573346,0,0.125126233542616,0,0.00805333408951191,0,0.358229979494171,0.93494586859236
TCGA-WE-AAA4-06A-12R-A38C-07,0.54274962179737,0.00135314957223206,0.0733031182627641,0.095974646282504,0,0.266246307634933,0,0.0203731564501968,0,0.666617028337893,0.746985847106085
TCGA-XV-A9VZ-01A-11R-A38C-07,0.365035822481405,0.045507822449718,0.52568424921912,0,0,0.0166107793000157,0,0.0471613265497418,0,0.2550793309129,0.987466828941359
TCGA-XV-A9W2-01A-11R-A39D-07,0.914031179178918,0.000589942855524075,0.0687502176157186,0,0,0.00844009680676866,0,0.00818856354307097,0,0.381074578056217,0.925618465106784
TCGA-XV-A9W5-01A-11R-A38C-07,0.818082893011927,0.000336285177945043,0.160894641618891,0,0,0.0194718365695627,0.00121434362167393,0,0,0.651223387373766,0.815962781775522
TCGA-XV-AAZV-01A-11R-A40A-07,0.753982177216317,0,0.118342639765121,0.000223117865631742,0,0.120000596316188,0.00449410812748118,0.00295736070926126,0,0.623869924767062,0.81256211260989
TCGA-XV-AAZW-01A-12R-A40A-07,0.77753825805228,0.00115871790970341,0.204210662403202,0,0,0.010826417952614,0,0.00626594368220003,0,0.500272180777779,0.878226411896772
TCGA-XV-AAZY-01A-12R-A40A-07,0.869395194350849,0.00116716675516562,0.0601441245735715,0.00409971733329393,0,0.0368334344873262,0.00330223615303745,0.0250581263467566,0,0.49215103421508,0.882440268113509
TCGA-XV-AB01-06A-12R-A40A-07,0.744789348459658,0.00576144278112504,0.0693078142767268,0.0157878162203682,0,0.0703883651224857,0,0.0939652131396363,0,0.479679455505579,0.883901270274317
TCGA-YD-A89C-06A-11R-A37K-07,0.883058639137089,0,0.105228125708567,0,0,0.010802926967078,0,0.000910308187266679,0,0.291801297393122,0.959031568065395
TCGA-YD-A9TA-06A-11R-A39D-07,0.0553747904352226,0.00151290925500096,0.645841864470427,0.0469354237219882,0,0.18447261490939,0,0.0658623972079706,0,0.449101672464503,0.917695627740871
TCGA-YD-A9TB-06A-12R-A40A-07,0.828105121918184,0.00474310188540864,0.102489249828564,0,0,0.0570330155399314,0,0.00762951082791192,0,0.42620292816127,0.907618162315893
TCGA-YG-AA3N-01A-11R-A38C-07,0.608328495506898,0.000405042552978577,0.046915259088521,0.118264966105105,0,0.194434325028171,0,0.0316519117183274,0,0.650236121592648,0.773305071196281
TCGA-YG-AA3O-06A-11R-A38C-07,0.895579859925597,0,0.0529051953564516,0.00156921245035957,0,0.0323672934958854,0,0.0175784387717061,0,0.43165395428682,0.906002921421672
TCGA-YG-AA3P-06A-11R-A38C-07,0.957741299828943,0,0.00219319511474345,0,0,0.0362315955390523,0,0.00383390951726124,0,0.323896623243815,0.947838951134934
TCGA-Z2-A8RT-06A-11R-A37K-07,0.832816077200888,0.000507459563136904,0.0271369959941001,0.0166968336458573,0,0.0619849098092573,0,0.0608577237867601,0,0.543885844338227,0.858148398668602
TCGA-Z2-AA3S-06A-11R-A39D-07,0.939180300534695,0,0,0,0,0.0512886277253418,0,0.00953107173996362,0,0.326333849501532,0.946969913661255
TCGA-Z2-AA3V-06A-11R-A39D-07,0.437267849450923,0.0199846780251327,0.0434843795922879,0.0354393951916794,0,0.393577914080918,0,0.0702457836590584,0,0.738074578584236,0.689693205565626
