Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
TCGA-EE-A20C-06A-11R-A18S-07,0.184951788223652,0,0.0909598365356993,0.0154559971343673,0,0,0,0.0407088993911924,0.0303708060189344,0,0.00838925560724523,0,0.0346255080119472,0.223916037288958,0,0.307563459601681,0,0.00888009956387284,0.0541783126224503,0,0,0,0,0.0192211266201684,1.09615277283876
TCGA-EE-A20F-06A-21R-A18S-07,0,0,0.120659319234781,0.23203251330983,0,0,0.0132866981236397,0.1049201432115,0.0538870104509339,0,0.0176456276882782,0.00845086540842309,0.0380583950882286,0.0955425687465561,0.101701055607097,0.19539588726547,0.00131744856551376,0,0.0171024672997498,0,0,0,0,0.058033752327019,1.06302465225601
TCGA-EE-A20H-06A-11R-A18S-07,0,0.010515333692294,0.0121797720437523,0,0,0.282598137266495,0,0.169130637211447,0.0236586283355539,0,0.0029350278264914,0.0260476717187643,0,0.377150361649577,0.0269967518009594,0.0177005812564004,0.0117152720950157,0,0.0393718251032495,0,0,0,0,0.137640136238317,1.0614131181865
TCGA-EE-A20I-06A-11R-A18U-07,0.0616105600494934,0,0.0288065110978586,0.163072806036742,0,0,0.0233914076372293,0.0855804336781864,0.0525925215331292,0,0.0458034427487907,0,0,0.340476716945738,0.0446250607134282,0.143539634741284,0,0,0.0105009048181195,0,0,0,0,0.0410731728296778,1.09693910938395
TCGA-EE-A29A-06A-12R-A18U-07,0,0.00242279925218617,0.0428725137055641,0,0,0.23193665939233,0,0.0263330381498421,0.0769595095248355,0,0.0476397178486615,0.0231310392544391,0,0.462302042222169,0,0,0,0,0.0654468583173558,0,0.0209558223326169,0,0,0.00562316531110065,1.1334387895647
TCGA-EE-A29B-06A-11R-A18U-07,0.00174777656782147,0,0,0.0573968102564291,0,0.0338382132846358,0,0.0200110752307232,0.0784331722923377,0,0.0519988332900456,0,0.0321302275584647,0,0,0.612828320463614,0.00917805261181392,0.0138105157477952,0.0876998243015274,0,0.000927178394791343,0,0,0.0384131370311614,1.10943510702017
TCGA-EE-A29C-06A-21R-A18S-07,0.0708832010976175,0,0.0586203671689451,0.0178601384269397,0,0.0245576533302489,0,0.0227434667190552,0.0570558074073611,0,0.0164321223622955,0,0,0.511920372703661,0.0224082083846004,0.168301042247758,0,0,0.029217620151518,0,0,0,0,0.240173258035222,1.03846957622049
TCGA-EE-A29D-06A-11R-A18T-07,0.00122815504289545,0.00935330895678236,0.00314302074599834,0,0.00245555454893728,0.192723043585536,0,0.0250476890548519,0.0628980138272245,0,0.103638368470758,0,0,0.280366444628489,0,0.219434092679547,0,0,0.0997123084589803,0,0,0,0,0.0728442914884014,1.07858733074893
TCGA-EE-A29E-06A-11R-A18T-07,0.044552846383515,0,0.331716993362718,0,0,0.0134413613719313,0,0.0603529171316864,0,0,0.0709465152082365,0,0,0.108618190374932,0.0326269764826489,0.181674072565172,0,0,0,0.049542483285523,0,0.106527643833636,0,0.0389268358168523,1.05263768196507
TCGA-EE-A29G-06A-12R-A18T-07,0.0144865344727637,0,0,0.0402928403377511,0,0.0871467109337208,0,0.0587987958798973,0.0313165574970349,0,0.00280825130256945,0.0194162309830321,0.00104830138206036,0.46456472361493,0.0610457251976781,0.144565460217496,0.00259690107843773,0,0.0719129671026278,0,0,0,0,0.216413023377429,1.04063738411025
TCGA-EE-A29H-06A-12R-A18S-07,0.159265496848325,0,0.0100937579182797,0.0974042878505107,0,0.0230451824307095,0,0.121000646652785,0.0396603783074483,0,0.0434680422073528,0,0,0.342917595915757,0.0595810776079755,0.0969474625366595,0,0,0.00661607172419741,0,0,0,0,0.0450605377992862,1.09351569217854
TCGA-EE-A29L-06A-12R-A18S-07,0.240022044173627,0,0.187011866339273,0,0,0,0,0.123467040717534,0.0131132277914011,0,0.0349906021866319,0,0,0.284789789940795,0.0443444519110682,0.0722609769396703,0,0,0,0,0,0,0,0.0126849179777452,1.08582378513195
TCGA-EE-A29M-06A-11R-A18T-07,0.127043967837578,0,0,0.0753621900035921,0,0,0,0.091382083536332,0.0570497389537433,0,0.0922091055990366,0.000960694256431253,0,0.216519096687606,0.170486398096376,0.0488690165516259,0.0136849852653608,0,0.106432723212317,0,0,0,0,0.113842493903088,1.05780995547433
TCGA-EE-A29N-06A-12R-A18S-07,0.00739863073891632,0.123656493426005,0,0.0836929041824948,0,0,0.00228184459649232,0.157861247187274,0.0927242207357109,0,0.0394935604991975,0,0,0.232499963834057,0.0981512707116515,0.102364034857364,0,0,0.0598758292308365,0,0,0,0,0.158468415088479,1.02744828603616
TCGA-EE-A29P-06A-11R-A18T-07,0.00986283228668618,0,0.00520326628262591,0.279282572966555,0,0.0638575939780308,0.00435139066673459,0.0678885217665428,0.0528835810786389,0,0,0.0214494866305927,0.0673001534365767,0.16981868619523,0.156713756827377,0.0959175293357318,0.00547062854867693,0,0,0,0,0,0,0.36851625296876,0.939742647123147
TCGA-EE-A29Q-06A-11R-A18T-07,0.0207113042997731,0.00238607257502135,0.00561267588704251,0,0,0.325937769525451,0,0.0358295043560213,0.0464467591864884,0,0.0780106088060869,0.0131840042765036,0,0.410213818051617,0.00737447311280682,0,0,0,0.0542930099231883,0,0,0,0,0.0725248191392784,1.0977562097751
TCGA-EE-A29R-06A-11R-A18T-07,0,0,0.0311400679958052,0,0,0.137194566493826,0,0.15858020207092,0,0,0.0142341812635382,0.018290287119716,0,0.192835429639576,0.07697847946781,0.283312179125888,0,0,0.0874346068229211,0,0,0,0,0.0210328388356289,1.09085197281243
TCGA-EE-A29S-06A-11R-A18T-07,0.00154697208365139,0,0.0128555278286257,0.114098415200181,0,0.108191759944646,0,0.0741633494192601,0.063308742053531,0,0.0161261014148955,0,0,0.391186178589731,0.037427028352141,0.163094192631977,0,0,0.0180017324813605,0,0,0,0,0.219743566453915,1.02619300638348
TCGA-EE-A29T-06A-11R-A18T-07,0,0.0771227919315273,0.0964203371978633,0.109248214046579,0,0,0.00485295291657578,0.0476636160427912,0.0195635362966029,0,0,0.0314375292807909,0.0172666866927892,0.154854161068164,0.0294419472260925,0.344453746698851,0,0,0.067674480601373,0,0,0,0,0.225338206481341,0.996133527863586
TCGA-EE-A29V-06A-12R-A18S-07,0,0.00223290236557254,0.0898247898395213,0.0364489293691416,0,0,0,0.135323672060994,0.0681355071631451,0,0.0354081853045936,0,0.0589855989441469,0.214323616484688,0,0.22000174985449,0,0.0277813587429082,0,0.0692011030289039,0,0.0423325868418938,0,0.0666761668054662,1.06756387809137
TCGA-EE-A29W-06A-11R-A18U-07,0.0858875846210858,0,0.0146911326362991,0.0968913286731449,0,0.0260584770219461,0,0.0404612017256551,0.0708458235468556,0,0.0403773986802664,0.00352293466078556,0.0201045970576609,0.117625309838012,0.00458245820303143,0.392788404278693,0,0,0.0861633490565638,0,0,0,0,-0.037713591038935,1.11214918939133
TCGA-EE-A29X-06A-11R-A18T-07,0.0401163686000818,0,0.021618363371082,0.146471666006962,0,0,0.00667529987016964,0.0824781772480108,0.0734484778919821,0,0.0429262851704846,0.039177187995737,0.0330564250945374,0.163721493673402,0.0554145978048078,0.215977755969173,0.0108086906122639,0,0.0681092106913067,0,0,0,0,0.0904789932058263,1.05273211585355
TCGA-EE-A2A0-06A-11R-A18T-07,0.0771581801503625,0,0.138113199114923,0.0217391931632245,0,0.11729923465223,0.0301537017944133,0.0277114679434807,0,0.0527974146818196,0,0,0.0038009773057165,0.0407935740099101,0.0520213247001535,0.397004079259806,0,0,0.0407449996797498,0,0,0.000662653544210744,0,0.210293875696617,0.997102730618842
TCGA-EE-A2A1-06A-11R-A18T-07,0.146891758275776,0.0099325544103033,0.00637092474539146,0.12136349741617,0,0.0547984364136909,0,0.102668083433395,0.0634343510883646,0,0.046546953362934,0,0.0249339802249744,0.0570810691816807,0.103680840469652,0.230126259797273,0,0,0.0321712911803951,0,0,0,0,0.201540779993428,1.00572696419057
TCGA-EE-A2A2-06A-11R-A18T-07,0.127287475382926,0.0973487355111383,0.0379645412156056,0.0972154210984727,0,0.0504075036837024,0.023307048227908,0.170189936499545,0,0,0.0398886181708914,0,0,0.0981377691523846,0.0614618039440697,0.18996488704249,0,0,0.00682626007086657,0,0,0,0,0.0302357441233728,1.07279748185683
TCGA-EE-A2A5-06A-11R-A18T-07,0.000490595590009682,0.0110196296011453,0,0,0,0.331838934992217,0,0.0139595480039676,0.0944103355047307,0,0.0462943543445501,0,0.00430328953032838,0.242748752833274,0,0.175364043800248,0,0,0.0795705157995281,0,0,0,0,0.0599220413924183,1.08054783274197
TCGA-EE-A2A6-06A-11R-A18T-07,0.0565739451891692,0.0602585366575127,0.00745110195316585,0.246464820481179,0,0,0.00162978959168453,0.1244597858622,0.0489320283638577,0,0.0648181223388807,0.043575123124721,0.0216976224817737,0.136524688853257,0.0680065228181489,0.0637512545191696,0,0,0.04935143588038,0,0.00650522188490049,0,0,0.118169763098699,1.05204485581577
TCGA-EE-A2GB-06A-11R-A18T-07,0,0.0584443468596198,0.0120585396618263,0.0904562176326977,0,0.153139982435344,0,0.0677216309647825,0.0640583184433964,0,0.0503600079937119,0,0,0.163656310971684,0.0945947638292606,0.134991457385871,0.0142657452331075,0,0.0958447071409148,0,0.00040797144778401,0,0,-0.000196639756500033,1.08798541508841
TCGA-EE-A2GC-06A-11R-A18T-07,0.0486424706529908,0,0.0831376004238797,0.185890378505793,0,0.0671492267692873,0.00852033671554579,0.104734494324325,0.021412308606938,0,0.00561489205246423,0.0103872905923211,0.00156054783874285,0,0.119175809720299,0.31376895846713,0,0,0.0300056853302833,0,0,0,0,0.114394465231596,1.04418380542751
TCGA-EE-A2GD-06A-11R-A18T-07,0.0259886663593457,0,0,0,0,0.168355170149754,0.0165396542835303,0.0369926644704239,0.0156959579050029,0,0.0414143447147982,0,0.0129704831642401,0.124648447385849,0.0141212211740815,0.451608078812585,0,0.0516774972893858,0.0220016892460716,0,0,0.0179861250449324,0,0.0628167138385948,1.08608235765506
TCGA-EE-A2GE-06A-11R-A18T-07,0.0185654569410345,0,0.0647758250091464,0.151012580530462,0,0.00504964246044232,0.00812496212799005,0.0503064111832953,0.0748701415054205,0,0.00358116863603768,0.00204917806141326,0,0.296705999987417,0.0637804299563115,0.213373864503362,0,0,0.0478043390976674,0,0,0,0,0.394318675047067,0.922427251781307
TCGA-EE-A2GH-06A-11R-A18T-07,0.00664265376959369,0,0.0979701278853716,0.267798854283828,0,0.0149832129177053,0.0455190667815386,0.0648984490670838,0.056721806427588,0,0.0249546867679451,0.0338926734051772,0.0202361278875202,0.139373399020646,0.0649628473602001,0.0883779507953981,0.00125786172553022,0,0.0724102819048745,0,0,0,0,0.298170168099382,0.96283470925191
TCGA-EE-A2GI-06A-11R-A18T-07,0.00596590169161476,0.0286398357461566,0.0415580821696764,0.250433516174232,0,0.0228145455052479,0.000663702572984975,0.129692191766891,0.0261416499930258,0,0,0.0571497599030839,0.0216215430984731,0.18540030600762,0.135254939122021,0.0186476774563283,0.00519853200447518,0,0.0708178167881684,0,0,0,0,0.187152112938091,1.02470312661794
TCGA-EE-A2GJ-06A-11R-A18U-07,0.00905551944722405,0,0.000233585045905131,0.204165609449125,0,0.113908951828374,0,0.108181991405624,0.0242949040316787,0,0.00222481638535362,0.0133380802083163,0.0762933429255836,0,0.101381154856849,0.298370843473649,0,0,0.0485512009423177,0,0,0,0,0.0444023776351559,1.08004007320342
TCGA-EE-A2GK-06A-11R-A18S-07,0.309108844053892,0.224279726411252,0,0.078363743486712,0.0180196580593861,0.119139825273015,0,0.0576443437571956,0.0250241027964383,0,0.0170109882850031,0,0.00284125109747578,0.0627770203869486,0.0157791877818313,0.0667722184430755,0,0.00323909016777543,0,0,0,0,0,0.61292478202341,0.793500033784157
TCGA-EE-A2GL-06A-11R-A18S-07,0.201466635137087,0.221781640668254,0,0.0922616600628248,0,0.0866353171700971,0.00201001844081353,0.110619248712758,0.0401687771035217,0,0.0366598683778538,0,0.0288115921661632,0.0592976481884523,0.0532572341978397,0.0670303597743349,0,0,0,0,0,0,0,0.409628501069658,0.914372383909578
TCGA-EE-A2GM-06B-11R-A18S-07,0,0,0.0280705491393321,0,0,0.191143551634483,0,0.14483047834329,0.0371290917497469,0,0.121023499868911,0,0.0630816013030354,0.101050220243528,0.0293609950215354,0.124978625625081,0,0,0.159331387071058,0,0,0,0,0.00835814591202496,1.07963593422004
TCGA-EE-A2GN-06A-11R-A18S-07,0.00295107604571299,0.00858478897199078,0.00229457725786809,0,0,0.145409321859477,0,0.0434031491353006,0.054247689902574,0,0.111784504347136,0,0,0.445038329738787,0.0319282238661211,0.141244430490344,0,0,0.0131139083846879,0,0,0,0,0.133876622099433,1.08144809682509
TCGA-EE-A2GO-06A-11R-A18S-07,0.000369077724324776,0,0.0407496535074877,0,0,0.054972087103014,0.000922989463346532,0.0260706394068268,0.0501276926847363,0,0.0904799301182081,0,0,0.559861396269537,0,0.163661212197706,0,0,0.0127853215248125,0,0,0,0,0.0687240304143671,1.1559951705135
TCGA-EE-A2GP-06A-11R-A18S-07,0.0180094461133184,0,0,0,0,0.193574323862663,0,0.056026765652266,0.0375537544890364,0,0.030455821830254,0.00836798443657108,0,0.147040476951524,0.0412234099676432,0.380400898590326,0.00653375560190164,0,0.0808133625044958,0,0,0,0,0.0549977561321067,1.08036990722154
